"
",Date,"
",Price,"
",Open,"
",High,"
",Low,"
",Vol., ,Change %,"
"
"
","Mar 04, 2022","
",4.9125,"
",4.7705,"
",4.9220,"
",4.7375,"
",15.91K, ,3.02%,"
"
"
","Mar 03, 2022","
",4.7685,"
",4.6645,"
",4.7810,"
",4.6550,"
",14.23K, ,2.31%,"
"
"
","Mar 02, 2022","
",4.6610,"
",4.5690,"
",4.6975,"
",4.5500,"
",8.65K, ,1.45%,"
"
"
","Mar 01, 2022","
",4.5945,"
",4.5010,"
",4.6000,"
",4.4900,"
",8.38K, ,3.15%,"
"
"
","Feb 28, 2022","
",4.4540,"
",4.4800,"
",4.5300,"
",4.4505,"
",9.93K, ,-0.66%,"
"
"
","Feb 25, 2022","
",4.4835,"
",4.5050,"
",4.5250,"
",4.4535,"
",8.58K, ,0.58%,"
"
"
","Feb 24, 2022","
",4.4575,"
",4.4700,"
",4.5835,"
",4.4450,"
",5.95K, ,-0.61%,"
"
"
","Feb 23, 2022","
",4.4850,"
",4.5100,"
",4.5480,"
",4.4545,"
",6.95K, ,-0.61%,"
"
"
","Feb 22, 2022","
",4.5125,"
",4.5110,"
",4.5435,"
",4.4720,"
",7.25K, ,0.71%,"
"
"
","Feb 21, 2022","
",4.4805,"
",4.5205,"
",4.5440,"
",4.4675,"
",-, ,-0.88%,"
"
"
","Feb 20, 2022","
",4.5205,"
",4.5165,"
",4.5217,"
",4.5060,"
",-, ,-0.02%,"
"
"
","Feb 18, 2022","
",4.5215,"
",4.4995,"
",4.5720,"
",4.4995,"
",2.98K, ,-0.06%,"
"
"
","Feb 17, 2022","
",4.5240,"
",4.5390,"
",4.5455,"
",4.4650,"
",4.49K, ,-0.29%,"
"
"
","Feb 16, 2022","
",4.5370,"
",4.5330,"
",4.5850,"
",4.5205,"
",4.36K, ,0.11%,"
"
"
","Feb 15, 2022","
",4.5320,"
",4.4840,"
",4.5450,"
",4.4755,"
",3.91K, ,0.64%,"
"
"
","Feb 14, 2022","
",4.5030,"
",4.4600,"
",4.5130,"
",4.4480,"
",5.06K, ,-0.02%,"
"
"
","Feb 11, 2022","
",4.5040,"
",4.6025,"
",4.6050,"
",4.4325,"
",6.68K, ,-3.00%,"
"
"
","Feb 10, 2022","
",4.6435,"
",4.6115,"
",4.6860,"
",4.5665,"
",9.31K, ,1.21%,"
"
"
","Feb 09, 2022","
",4.5880,"
",4.4635,"
",4.6275,"
",4.4200,"
",11.57K, ,2.89%,"
"
"
","Feb 08, 2022","
",4.4590,"
",4.4720,"
",4.4720,"
",4.3985,"
",3.84K, ,-0.16%,"
"
"
","Feb 07, 2022","
",4.4660,"
",4.5100,"
",4.5140,"
",4.4320,"
",4.73K, ,-0.42%,"
"
"
","Feb 04, 2022","
",4.4850,"
",4.4845,"
",4.5100,"
",4.4155,"
",2.48K, ,0.41%,"
"
"
","Feb 03, 2022","
",4.4665,"
",4.4695,"
",4.4905,"
",4.4180,"
",3.04K, ,-0.47%,"
"
"
","Feb 02, 2022","
",4.4875,"
",4.4325,"
",4.4945,"
",4.4250,"
",3.25K, ,1.37%,"
"
"
","Feb 01, 2022","
",4.4270,"
",4.3200,"
",4.4370,"
",4.3180,"
",3.18K, ,2.38%,"
"
"
","Jan 31, 2022","
",4.3240,"
",4.3265,"
",4.3480,"
",4.2880,"
",3.97K, ,0.29%,"
"
"
","Jan 28, 2022","
",4.3115,"
",4.4145,"
",4.4445,"
",4.3000,"
",4.41K, ,-2.42%,"
"
"
","Jan 27, 2022","
",4.4185,"
",4.4545,"
",4.4810,"
",4.3980,"
",2.18K, ,-2.09%,"
"
"
","Jan 26, 2022","
",4.5130,"
",4.4610,"
",4.5250,"
",4.4220,"
",2.60K, ,1.45%,"
"
"
","Jan 25, 2022","
",4.4485,"
",4.4520,"
",4.4700,"
",4.3970,"
",1.43K, ,0.76%,"
"
"
","Jan 24, 2022","
",4.4150,"
",4.5180,"
",4.5195,"
",4.3900,"
",2.94K, ,-2.30%,"
"
"
","Jan 21, 2022","
",4.5190,"
",4.5115,"
",4.5670,"
",4.4780,"
",2.65K, ,-1.22%,"
"
"
","Jan 20, 2022","
",4.5750,"
",4.4500,"
",4.5765,"
",4.4500,"
",7.63K, ,2.30%,"
"
"
","Jan 19, 2022","
",4.4720,"
",4.3925,"
",4.4830,"
",4.3925,"
",6.11K, ,2.02%,"
"
"
","Jan 18, 2022","
",4.3835,"
",4.4440,"
",4.4440,"
",4.3775,"
",4.40K, ,-1.13%,"
"
"
","Jan 17, 2022","
",4.4335,"
",4.4443,"
",4.4455,"
",4.3827,"
",-, ,-0.23%,"
"
"
","Jan 16, 2022","
",4.4435,"
",4.4280,"
",4.4470,"
",4.4280,"
",-, ,0.60%,"
"
"
","Jan 14, 2022","
",4.4170,"
",4.4975,"
",4.5350,"
",4.4100,"
",4.46K, ,-2.61%,"
"
"
","Jan 13, 2022","
",4.5355,"
",4.5580,"
",4.5580,"
",4.4990,"
",6.83K, ,-0.61%,"
"
"
","Jan 12, 2022","
",4.5635,"
",4.4230,"
",4.5815,"
",4.4145,"
",7.65K, ,3.18%,"
"
"
","Jan 11, 2022","
",4.4230,"
",4.3775,"
",4.4310,"
",4.3650,"
",4.68K, ,1.72%,"
"
"
","Jan 10, 2022","
",4.3480,"
",4.3975,"
",4.4200,"
",4.3265,"
",5.78K, ,-1.25%,"
"
"
","Jan 07, 2022","
",4.4030,"
",4.3480,"
",4.4065,"
",4.3375,"
",5.14K, ,1.29%,"
"
"
","Jan 06, 2022","
",4.3470,"
",4.3730,"
",4.3810,"
",4.3135,"
",4.46K, ,-1.29%,"
"
"
","Jan 05, 2022","
",4.4040,"
",4.4570,"
",4.4570,"
",4.3665,"
",3.52K, ,-1.24%,"
"
"
","Jan 04, 2022","
",4.4595,"
",4.4080,"
",4.4615,"
",4.3620,"
",4.05K, ,1.18%,"
"
"
","Jan 03, 2022","
",4.4075,"
",4.4480,"
",4.4565,"
",4.3300,"
",1.85K, ,-0.79%,"
"
